FeatureGroupIndex	FileName	MonoisotopicMass	AverageMass	StartRetentionTime(FWHM)	EndRetentionTime(FWHM)	HighestApexRetentionTime	MedianApexRetentionTime	FeatureGroupQuantity	AllAreaUnderTheCurve	SumIntensity	MinCharge	MaxCharge	ChargeCount	MostAbundantFeatureCharge	IsotopeCosineScore
111	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7357.775296	7362.358932	3181.786115	3269.649192	3251.083080	3238.664014	200355776.548065	202295149.596073	152216770.114168	7	9	3	7	0.942084
112	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11163.260410	11170.210644	2189.492008	2247.918058	2227.954239	2216.357493	473312987.335045	541694604.642027	426991750.492831	12	22	11	15	0.949182
113	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11160.258630	11167.192812	2197.596408	2243.610825	2204.769107	2208.541622	94098470.940991	111743062.713675	36357018.606022	12	19	8	19	0.863580
114	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11135.239847	11142.162395	2185.309669	2252.438426	2227.954239	2220.282202	250969133.689088	301054768.401779	300201152.567858	14	20	7	16	0.957950
115	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11121.223747	11128.146294	2201.085867	2247.918058	2227.954239	2227.954239	133383369.088561	156388454.234860	156388487.234860	13	19	7	17	0.983131
116	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5575.123880	5578.566989	2193.308629	2247.918058	2216.357493	2227.954239	57610484.843266	73549802.571585	73058188.525797	7	10	4	8	0.854578
117	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7862.886922	7867.789975	1739.368696	1800.938730	1778.443332	1774.825008	22520429.795523	22587230.868227	22587246.868227	11	14	4	12	0.955796
118	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11443.228442	11450.328312	1992.144948	2061.782814	2011.047553	2011.047553	2007258282.679091	2468811304.887402	2465251273.951503	12	22	11	16	0.996810
119	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9303.052958	9308.795509	1992.144948	2042.288535	2011.047553	2015.107029	740592633.154571	837601148.306420	773742966.868327	10	19	10	15	0.988281
120	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11458.218032	11465.317903	1983.871194	2073.690613	2003.316020	2007.269098	365113075.506879	409392393.135072	345635148.670456	13	22	10	17	0.974780
121	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11633.236166	11640.436819	1995.602146	2085.521468	2015.107029	2015.107029	285879803.405663	309175582.513874	309637335.228092	14	22	9	17	0.983059
122	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11469.213244	11476.327098	1983.871194	2061.782814	2015.107029	2015.107029	182998217.655856	199549845.904608	163240597.012603	14	21	8	18	0.887451
123	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9651.931135	9657.975404	1995.602146	2073.690613	2011.047553	2011.047553	123564359.476439	136488285.219825	134143481.482802	12	16	5	15	0.984689
124	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11846.268568	11853.623533	2003.316020	2065.653005	2026.572300	2030.600610	125879135.498802	126738874.159284	120544706.999611	13	17	5	14	0.947960
125	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6375.598226	6379.515382	2019.272629	2070.239702	2035.133686	2038.662707	69277085.824132	72360006.556596	71596802.279464	6	9	4	8	0.917816
126	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9293.914400	9299.656952	1395.579140	1452.072830	1423.036093	1423.036093	1559882508.834216	1766039406.638329	1766039522.638328	7	18	12	13	0.997715
127	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6528.332891	6532.337379	3018.229065	3038.239032	3021.950657	3021.950657	1537373056.290184	1706623025.570474	1706623044.570476	5	7	3	7	0.994637
128	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10292.657986	10299.088623	2272.186129	2367.962615	2340.899379	2311.493255	105671927.249985	115339003.202398	115339070.202398	14	22	9	14	0.950253
129	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10292.660846	10299.091483	2332.741930	2423.765947	2372.261427	2376.491559	155121904.654520	160187404.149590	160187487.149590	13	22	10	16	0.958846
130	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10264.639858	10271.058994	2286.996509	2391.998088	2344.408927	2311.493255	58253456.685871	62227831.283932	62227289.929328	13	21	9	15	0.938876
131	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10278.649624	10285.068760	2323.770996	2419.778579	2359.612688	2376.491559	45367459.907590	45418971.963929	42052667.455592	13	20	8	16	0.905625
132	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10266.635221	10273.054357	2356.029867	2408.112249	2367.962615	2376.491559	36302926.146383	38309151.280540	34084557.150656	17	21	5	18	0.960205
133	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10249.640874	10256.044129	2283.283451	2332.741930	2315.219017	2311.493255	31817452.552630	35848619.158474	35848647.158474	17	20	4	18	0.892063
134	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10293.682254	10300.112891	2427.592100	2499.649022	2447.560690	2447.560690	24035160861.759823	26779353621.730515	26009740047.230049	9	21	13	15	0.997612
135	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10309.670113	10316.100750	2415.590519	2511.266364	2436.068067	2440.026435	920268972.537302	1032602746.832045	1025146932.285925	12	20	9	15	0.965311
136	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10325.665817	10332.107950	2411.702840	2481.081470	2451.470717	2440.026435	341164887.264930	371166844.819157	371166900.819157	13	20	8	14	0.897530
137	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5157.233568	5160.439096	2427.592100	2503.216870	2488.409653	2462.696503	102890766.132277	109145206.235262	86360302.806198	5	8	3	7	0.904080
138	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9698.267683	9704.340106	2978.812026	3018.229065	3010.067642	3005.918921	95507364.153039	96240754.475965	96240779.475965	10	14	5	12	0.870010
139	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9175.907061	9181.573306	2038.662707	2096.642356	2077.765057	2073.690613	5815420632.622898	6619887882.654632	6581036652.419421	7	20	14	14	0.998826
140	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11475.217072	11482.330926	2015.107029	2085.521468	2058.028620	2053.936368	1398779311.457101	1698400837.805770	1627848406.260864	12	21	10	16	0.990247
141	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9060.983546	9066.575206	2019.272629	2085.521468	2046.302667	2046.302667	427043071.666532	498295025.809930	492382517.649557	7	19	12	13	0.972402
142	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8988.847642	8994.413763	1419.082770	1467.433710	1444.218045	1448.396043	2932136872.097270	3358669836.931999	3358669980.931994	7	18	12	14	0.998155
143	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14308.530494	14317.424250	3867.463640	3947.523503	3905.870072	3913.913629	312069893.847118	325045997.179690	325046038.179690	14	20	7	19	0.955245
144	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10100.359589	10106.676102	3901.923283	3966.003043	3935.603087	3935.603087	7627619250.146027	8473014444.995215	8473014540.995213	7	14	8	12	0.995437
145	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	17504.288507	17515.252314	3943.441465	4016.423505	3981.233641	3981.233641	5981659683.624686	6741948414.289833	6720070390.303299	13	29	17	23	0.996050
146	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12770.751543	12778.738019	3969.611483	4043.908714	4012.637766	4012.637766	3666082070.895643	4203145177.519969	4196439294.700446	12	23	12	17	0.994766
147	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13987.474784	13996.181677	3950.982425	4009.174888	3981.233641	3977.291136	1607599458.076742	1818516039.831007	1818036780.992951	12	20	9	18	0.992815
148	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12786.744537	12794.731013	3969.611483	4066.870198	4005.290088	3998.946718	1282701252.738236	1480339980.456565	1472928358.749287	13	21	9	16	0.989562
149	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	17486.276827	17497.226547	3962.337056	4012.637766	3973.414664	3977.291136	663473144.454000	730570924.135567	683940781.399263	21	29	9	24	0.988266
150	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15167.063512	15176.563090	3921.170000	3989.283997	3950.982425	3955.158798	647239887.152566	701510840.794513	696185195.074067	13	19	7	17	0.983960
151	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13726.328888	13734.870512	3950.982425	4009.174888	3973.414664	3977.291136	482274528.963745	533061853.860158	532940755.243519	14	23	10	19	0.965655
152	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14002.487394	14011.214850	3882.939974	3962.337056	3939.451424	3939.451424	253883682.022434	270050168.675205	267561546.059258	12	19	8	17	0.935530
153	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8412.310029	8417.516623	4024.585315	4090.086324	4070.737445	4064.949148	97588432.711836	102287834.153144	102287844.153144	8	10	3	10	0.858579
154	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8364.686002	8369.867723	1234.828505	1322.821763	1315.142861	1284.537499	14666181.104654	14955252.184954	14798272.089010	10	18	9	13	0.973401
155	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4174.951795	4177.585960	1215.660491	1372.635316	1284.537499	1311.320145	1338048.654286	1353027.960298	1410710.770253	7	9	3	7	0.894255
156	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4183.347434	4185.981599	1307.494303	1372.635316	1334.337391	1336.253655	6422854.217997	6651881.940172	6651897.940172	5	8	4	6	0.961936
157	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8364.691187	8369.872908	1395.579140	1435.939307	1410.889453	1410.889453	16798006175.507423	19894258406.514244	19894258520.514297	8	19	12	12	0.997363
158	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8364.707014	8369.888734	1680.654202	1785.851463	1739.368696	1737.036877	52661491.646489	55812050.808050	54759801.257881	10	18	9	14	0.948951
159	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6842.312923	6846.616116	1750.108028	1800.938730	1771.013635	1771.013635	24056602.701939	24348834.208644	23743545.778849	6	10	5	7	0.938187
160	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8364.691050	8369.872770	1762.562199	1809.633501	1771.013635	1785.851463	16045042.947738	16255384.478997	15579589.446912	11	17	7	12	0.850068
161	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	2789.217081	2790.946022	1692.439487	1730.885591	1710.896535	1703.291028	5495092.659410	5495092.659410	3928225.806101	4	6	3	4	0.890081
162	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8365.694519	8370.876240	1800.938730	1854.953857	1825.351340	1825.351340	40064438.991151	43478368.155245	43478381.155245	11	13	3	13	0.940954
163	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8361.667299	8366.837384	1049.151497	1142.629349	1119.484110	1115.630792	6992331.794545	7329109.610888	7329157.610888	10	17	8	13	0.939443
164	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	16025.542477	16035.519042	2941.082109	3014.084184	2990.507561	2986.684693	470770632.569546	506246182.052233	448851194.020229	16	28	13	21	0.926671
165	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11957.033540	11964.440012	4279.654392	4330.332373	4299.436075	4299.436075	3183222802.649646	3395660815.236631	3376605935.350395	7	12	6	8	0.999204
166	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15307.480795	15317.045701	4341.556033	4398.282760	4376.289314	4369.341555	2901129273.657162	3227109862.615675	3220239245.517560	9	24	16	19	0.994788
167	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	24891.577699	24907.098439	4283.527015	4345.203013	4310.980345	4314.595726	994364342.111075	1126208602.145626	1103615628.754029	22	30	9	28	0.959779
168	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11898.010316	11905.388801	4263.858667	4338.026603	4299.436075	4299.436075	1139468668.352625	1230785436.200772	1176383032.180467	7	15	9	8	0.987225
169	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15323.477617	15333.054190	4283.527015	4394.647368	4345.203013	4341.556033	1347440629.595145	1407128702.759666	1388718953.269191	9	24	16	16	0.986510
170	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	20158.673306	20171.287532	4334.342991	4402.257053	4361.752558	4369.341555	428510819.422766	482830216.984793	478121610.720442	20	31	12	25	0.956983
171	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11154.707800	11161.641982	4248.919896	4365.355805	4323.102806	4334.342991	328628594.401671	334310638.386284	331689558.715893	8	14	7	12	0.936408
172	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9235.991613	9241.685718	4260.084480	4357.399990	4299.436075	4314.595726	228441905.912928	232112101.565443	227240210.326228	10	14	5	11	0.950792
173	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	18150.307533	18161.633851	2863.996799	2909.870022	2883.482088	2883.482088	718114676.195563	830549250.289017	812532151.267076	16	27	12	23	0.985763
174	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14026.409330	14035.150923	2867.658163	2925.271850	2895.292198	2891.288422	747329683.616012	846398645.444273	829728977.999947	13	24	12	21	0.990866
175	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10169.436725	10175.792236	2773.252608	2913.477048	2833.185221	2837.145638	653083042.685642	730126780.774068	722220363.416819	10	16	7	12	0.965793
176	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13753.336040	13761.889084	2871.538342	2952.790366	2917.585006	2921.609583	296024571.012217	335401038.328029	333934905.158836	15	25	11	22	0.940056
177	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10159.462570	10165.806551	2829.298364	2948.951177	2879.584146	2883.482088	358649339.359270	365620335.288572	338032415.670988	10	18	9	13	0.951918
178	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10154.456841	10160.800823	2800.962315	2879.584146	2847.945018	2833.185221	321743667.822661	343377928.048493	337512000.191389	10	18	9	12	0.945275
179	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	16041.538424	16051.528928	2808.967021	2941.082109	2898.764072	2883.482088	226175087.375670	242425499.009082	221574150.408806	20	29	10	23	0.963170
180	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6874.645841	6878.960810	2860.495269	2929.286619	2887.373517	2887.373517	114736257.540214	122988898.174645	116769027.997350	6	10	5	7	0.886091
181	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5189.825571	5193.056551	2863.996799	2898.764072	2879.584146	2879.584146	70069343.005861	79506568.157368	75063708.068596	6	8	3	7	0.972035
182	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5075.232524	5078.398495	2902.643426	2982.549429	2945.046709	2927.279234	47458483.208234	49424692.754838	49424704.754838	6	8	3	8	0.866959
183	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9122.349828	9127.990168	3638.733681	3672.757676	3650.588062	3657.612916	3560035510.743530	3935111978.366223	3935112031.366226	6	10	5	8	0.992065
184	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9124.212763	9129.853103	3703.412537	3779.157761	3745.321297	3741.026085	642540279.920147	677424207.294515	677424232.294515	7	9	3	8	0.967954
185	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9123.346443	9128.986784	3756.637637	3848.808795	3802.255409	3806.247032	5063889911.227674	6046695422.175857	5953812023.754601	6	10	5	8	0.992120
186	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9114.748499	9120.388839	3810.088620	3848.808795	3822.584381	3822.584381	3731247337.273342	4362996776.060993	4253367494.288268	7	11	5	10	0.984040
187	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9129.343034	9134.983374	3794.771813	3859.995128	3822.584381	3830.008198	2903599771.768719	3243104487.638661	2896497651.035377	6	9	4	7	0.946282
188	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9831.801318	9837.968510	3550.058419	3571.069683	3558.533019	3558.533019	2299738414.744004	2468787050.069429	2468787083.069431	6	8	3	7	0.998296
189	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9833.823416	9839.990607	3605.767341	3657.612916	3620.334503	3625.808482	171646179.325214	173293232.155431	173293252.155431	7	9	3	7	0.965056
190	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7367.966343	7372.561577	3638.733681	3680.948348	3664.860407	3661.256625	4076349309.920606	4445642667.128645	4445642700.128649	5	8	4	7	0.997695
191	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9156.289370	9161.943886	3318.392999	3372.755337	3349.081808	3345.553124	3364831789.698700	3734695778.508564	3734695830.508563	6	15	7	7	0.997686
192	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9141.910939	9147.565456	3306.505082	3376.419466	3341.964343	3341.964343	495158996.884326	574070910.535425	571761006.369526	10	15	6	14	0.951534
193	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11491.208436	11498.335808	1999.724569	2085.521468	2046.302667	2046.302667	385207161.675944	417094958.302152	417095028.302153	14	21	8	16	0.944149
194	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11491.183177	11498.310549	1925.233994	2007.269098	1979.751471	1979.751471	247388608.394288	268294808.141195	267541746.680945	14	21	8	19	0.980898
195	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11459.223840	11466.323711	1925.233994	1999.724569	1944.607064	1944.607064	125665307.861844	131597175.867859	129006851.410160	14	17	4	17	0.922628
196	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3820.686293	3823.010647	1925.233994	1979.751471	1952.397182	1948.904755	42789412.218832	43359706.762182	33932500.496283	5	7	3	7	0.884032
197	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5739.057793	5742.624807	1902.700067	1987.955244	1972.287909	1952.397182	34789465.053489	34865083.989612	28872225.972202	8	11	4	10	0.938294
198	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11178.267108	11185.217342	2105.193639	2161.894437	2129.247383	2125.761557	49461779.425591	51478864.452981	51478894.452981	14	19	6	16	0.951708
199	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9564.278836	9570.283069	1603.984518	1688.761440	1659.404322	1659.404322	1978481909.327878	2276229429.644480	2264905664.303234	8	20	13	16	0.996489
200	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7960.864888	7965.816726	1607.454344	1638.709337	1623.511084	1623.511084	1313921047.069054	1402715731.437943	1402715773.437943	6	9	4	7	0.997363
201	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9564.280188	9570.284421	1554.116390	1646.982987	1588.821668	1592.321878	1189949314.502407	1210400771.207913	1195154305.642517	7	19	13	16	0.993188
202	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13640.414314	13648.917294	1585.318815	1654.956570	1620.052364	1607.454344	458642177.903331	536127990.591097	533663027.423989	12	23	12	17	0.982401
203	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7962.903148	7967.866747	1574.312169	1620.052364	1603.984518	1603.984518	127948801.034645	143852580.787570	142216630.426557	6	13	8	11	0.986941
